customer_id,gender,senior_citizen,tenure,contract_type,monthly_charges,total_charges,internet_service,streaming,security,tech_support,churn,tenure_group,high_monthly_charge,service_count,is_monthly_contract,churn_probability,risk_level,value_level,segment,recommended_action
6371-NZYEG,Male,0,16,Two year,64.25,1024.0,,1.0,1.0,0.0,0,12-24,0,2.0,0,0.07653188241085519,Low,Low,Low Risk - Low Value,No immediate action
7554-NEWDD,Male,0,10,Two year,25.7,251.6,0.0,,,,0,6-12,0,0.0,0,0.10880345060555467,Low,Low,Low Risk - Low Value,No immediate action
8992-VONJD,Female,0,13,Month-to-month,56.0,764.55,,0.0,1.0,0.0,0,12-24,0,1.0,1,0.27838138998884887,Low,Low,Low Risk - Low Value,No immediate action
0867-MKZVY,Female,0,20,Month-to-month,82.4,1592.35,,0.0,1.0,0.0,1,12-24,1,1.0,1,0.5444011182781792,Medium,High,Medium Risk - High Value,Loyalty reward
4482-EWFMI,Female,0,2,Month-to-month,69.7,135.2,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
4648-YPBTM,Male,0,53,Two year,73.9,3958.25,,0.0,0.0,1.0,0,24+,1,1.0,0,0.10722175065580153,Low,High,Low Risk - High Value,Thank-you benefits
2907-ILJBN,Female,0,11,One year,20.6,233.9,0.0,,,,0,6-12,0,0.0,0,0.10603384486044405,Low,Low,Low Risk - Low Value,No immediate action
6345-FZOQH,Male,0,69,Two year,19.9,1363.45,0.0,,,,0,,0,0.0,0,0.021723613998666087,Low,Low,Low Risk - Low Value,No immediate action
3376-BMGFE,Female,0,4,Month-to-month,70.9,273.0,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6785936417198722,High,High,High Risk - High Value,Personal call + customized discount
5997-OPVFA,Male,0,72,Two year,89.05,6254.45,,1.0,1.0,1.0,0,,1,3.0,0,0.05303122362252519,Low,High,Low Risk - High Value,Thank-you benefits
3445-HXXGF,Male,1,58,Month-to-month,45.3,2651.2,,0.0,0.0,0.0,1,24+,0,0.0,1,0.10476114019584253,Low,Low,Low Risk - Low Value,No immediate action
1159-WFSGR,Female,0,16,Month-to-month,20.4,321.4,0.0,,,,0,12-24,0,0.0,1,0.28249338589633655,Low,Low,Low Risk - Low Value,No immediate action
7654-YWJUF,Male,0,43,One year,84.25,3539.25,,0.0,1.0,1.0,0,24+,1,2.0,0,0.12591139385982655,Low,High,Low Risk - High Value,Thank-you benefits
1875-QIVME,Female,0,2,Month-to-month,104.4,242.8,,1.0,0.0,1.0,1,0-6,1,2.0,1,0.6435969469919323,High,High,High Risk - High Value,Personal call + customized discount
6727-IOTLZ,Male,0,14,Two year,81.95,1181.75,,1.0,0.0,1.0,0,12-24,1,2.0,0,0.24976576647084126,Low,High,Low Risk - High Value,Thank-you benefits
0691-JVSYA,Female,0,53,One year,94.85,5000.2,,1.0,0.0,0.0,1,24+,1,1.0,0,0.10722175065580153,Low,High,Low Risk - High Value,Thank-you benefits
5918-VUKWP,Female,0,32,One year,20.55,654.55,0.0,,,,0,24+,0,0.0,0,0.060736575482466505,Low,Low,Low Risk - Low Value,No immediate action
1744-JHKYS,Female,0,34,Month-to-month,24.7,780.2,0.0,,,,0,24+,0,0.0,1,0.18967790152590064,Low,Low,Low Risk - Low Value,No immediate action
2656-FMOKZ,Female,1,15,Month-to-month,74.45,1145.7,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6057667498180974,High,High,High Risk - High Value,Personal call + customized discount
2070-FNEXE,Female,1,7,Month-to-month,76.45,503.6,,0.0,1.0,0.0,1,6-12,1,1.0,1,0.6349733793528034,High,High,High Risk - High Value,Personal call + customized discount
5947-SGKCL,Female,0,15,Month-to-month,105.35,1559.25,,1.0,0.0,0.0,0,12-24,1,1.0,1,0.579936254939598,Medium,High,Medium Risk - High Value,Loyalty reward
3712-PKXZA,Male,0,61,One year,20.55,1252.0,0.0,,,,0,,0,0.0,0,0.027217740520558937,Low,Low,Low Risk - Low Value,No immediate action
6317-YPKDH,Female,0,1,Month-to-month,29.95,29.95,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
6582-OIVSP,Female,0,1,Month-to-month,45.3,45.3,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9367-WXLCH,Male,0,8,Month-to-month,84.5,662.65,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6528897236788328,High,High,High Risk - High Value,Personal call + customized discount
5524-KHNJP,Male,0,33,One year,74.75,2453.3,,1.0,1.0,0.0,0,24+,1,2.0,0,0.16128107704377725,Low,High,Low Risk - High Value,Thank-you benefits
1918-ZBFQJ,Female,0,13,Month-to-month,79.25,1111.65,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6194766671233792,High,High,High Risk - High Value,Personal call + customized discount
1024-GUALD,Female,0,1,Month-to-month,24.8,24.8,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
4827-USJHP,Male,0,20,Month-to-month,51.8,1023.85,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.2596713214393984,Low,Low,Low Risk - Low Value,No immediate action
8167-GJLRN,Male,0,3,Month-to-month,30.4,82.15,,0.0,0.0,1.0,0,0-6,0,1.0,1,0.33992502754057796,Medium,Low,Medium Risk - Low Value,
0956-SYCWG,Female,0,13,One year,19.65,244.8,0.0,,,,0,12-24,0,0.0,0,0.10068062486845507,Low,Low,Low Risk - Low Value,No immediate action
8017-UVSZU,Female,0,40,Month-to-month,56.6,2379.1,,0.0,0.0,0.0,0,24+,0,0.0,1,0.1644573335893205,Low,Low,Low Risk - Low Value,No immediate action
7100-FQPRV,Male,0,43,One year,71.9,3173.35,,0.0,1.0,1.0,0,24+,1,2.0,0,0.12591139385982655,Low,High,Low Risk - High Value,Thank-you benefits
2472-OVKUP,Male,0,6,Month-to-month,91.0,531.0,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6658648072813504,High,High,High Risk - High Value,Personal call + customized discount
2984-RGEYA,Female,0,69,Two year,19.75,1375.4,0.0,,,,0,,0,0.0,0,0.021723613998666087,Low,Low,Low Risk - Low Value,No immediate action
9680-NIAUV,Female,0,72,Two year,109.7,8129.3,,1.0,1.0,0.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
2146-EGVDT,Male,0,59,Two year,19.3,1192.7,0.0,,,,0,24+,0,0.0,0,0.028789960620946613,Low,Low,Low Risk - Low Value,No immediate action
2604-IJPDU,Female,0,20,Month-to-month,96.55,1901.65,,1.0,1.0,1.0,0,12-24,1,3.0,1,0.4909990832007034,Medium,High,Medium Risk - High Value,Loyalty reward
9178-JHUVJ,Male,0,24,Two year,24.1,587.4,0.0,,,,0,12-24,0,0.0,0,0.07533763662162621,Low,Low,Low Risk - Low Value,No immediate action
6168-YBYNP,Male,0,59,Month-to-month,111.35,6519.75,,1.0,0.0,1.0,0,24+,1,2.0,1,0.2581541211810929,Low,High,Low Risk - High Value,Thank-you benefits
7255-SSFBC,Male,0,72,Two year,112.25,8041.65,,1.0,0.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
3645-DEYGF,Male,0,1,Month-to-month,20.75,20.75,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9323-HGFWY,Female,0,27,One year,101.9,2681.15,,1.0,1.0,1.0,0,24+,1,3.0,0,0.17044995273712785,Low,High,Low Risk - High Value,Thank-you benefits
8544-GOQSH,Female,0,14,Month-to-month,80.05,1112.3,,0.0,0.0,1.0,0,12-24,1,1.0,1,0.5869568771054164,Medium,High,Medium Risk - High Value,Loyalty reward
3363-DTIVD,Male,0,71,Two year,105.55,7405.5,,1.0,1.0,0.0,0,,1,2.0,0,0.060287053698047655,Low,High,Low Risk - High Value,Thank-you benefits
7018-WBJNK,Male,0,13,Month-to-month,78.3,1033.95,,1.0,0.0,0.0,0,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
9142-KZXOP,Male,0,44,Month-to-month,68.85,2958.95,,0.0,0.0,0.0,0,24+,0,0.0,1,0.149188399597096,Low,Low,Low Risk - Low Value,No immediate action
7674-YTAFD,Female,0,33,One year,79.95,2684.85,,0.0,0.0,1.0,0,24+,1,1.0,0,0.17629025258184006,Low,High,Low Risk - High Value,Thank-you benefits
6348-SNFUS,Male,0,72,Two year,55.45,4179.2,,0.0,1.0,1.0,0,,0,2.0,0,0.016172530846234073,Low,Low,Low Risk - Low Value,No immediate action
1285-OKIPP,Male,0,1,Month-to-month,79.9,79.9,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
7825-ECJRF,Female,0,19,Month-to-month,106.6,1934.45,,1.0,1.0,1.0,1,12-24,1,3.0,1,0.4982200267658665,Medium,High,Medium Risk - High Value,Loyalty reward
1347-KTTTA,Male,0,64,One year,102.45,6654.1,,1.0,0.0,1.0,0,,1,2.0,0,0.07281415644583732,Low,High,Low Risk - High Value,Thank-you benefits
7841-TZDMQ,Male,0,2,Month-to-month,46.0,84.5,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
4195-NZGTA,Female,0,1,Month-to-month,25.25,25.25,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
7157-SMCFK,Male,0,61,Two year,19.75,1124.2,0.0,,,,0,,0,0.0,0,0.027217740520558937,Low,Low,Low Risk - Low Value,No immediate action
4709-LKHYG,Female,0,29,One year,20.0,540.05,0.0,,,,0,24+,0,0.0,0,0.06587280067612894,Low,Low,Low Risk - Low Value,No immediate action
2504-DSHIH,Male,1,23,Month-to-month,86.8,1975.85,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.5494506136339956,Medium,High,Medium Risk - High Value,Loyalty reward
0699-NDKJM,Female,0,57,Month-to-month,58.75,3437.45,,1.0,1.0,0.0,0,24+,0,2.0,1,0.08862009982794278,Low,Low,Low Risk - Low Value,No immediate action
9286-BHDQG,Male,0,72,Two year,45.25,3139.8,,0.0,1.0,1.0,0,,0,2.0,0,0.016172530846234073,Low,Low,Low Risk - Low Value,No immediate action
0230-WEQUW,Male,0,66,Two year,56.6,3789.2,,1.0,1.0,1.0,0,,0,3.0,0,0.01726172659065867,Low,Low,Low Risk - Low Value,No immediate action
2040-LDIWQ,Male,0,65,Two year,84.2,5324.5,,1.0,0.0,1.0,0,,1,2.0,0,0.07088779315337412,Low,High,Low Risk - High Value,Thank-you benefits
6496-JDSSB,Female,0,8,Month-to-month,80.0,624.6,,1.0,0.0,0.0,0,6-12,1,1.0,1,0.6282520006785937,High,High,High Risk - High Value,Personal call + customized discount
9408-SSNVZ,Female,0,4,Month-to-month,70.15,268.35,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3576736754169115,Medium,Low,Medium Risk - Low Value,
4443-EMBNA,Female,0,71,Two year,24.75,1836.9,0.0,,,,0,,0,0.0,0,0.02052913028358305,Low,Low,Low Risk - Low Value,No immediate action
6469-MRVET,Male,0,1,One year,20.2,20.2,0.0,,,,0,0-6,0,0.0,0,0.1366929512775762,Low,Low,Low Risk - Low Value,No immediate action
0742-MOABM,Male,0,4,Month-to-month,50.05,179.35,,0.0,0.0,1.0,1,0-6,0,1.0,1,0.3334736168175827,Medium,Low,Medium Risk - Low Value,
5961-VUSRV,Female,0,12,One year,19.35,219.35,0.0,,,,0,6-12,0,0.0,0,0.10332656583824175,Low,Low,Low Risk - Low Value,No immediate action
6778-JFCMK,Male,0,24,One year,50.6,1288.75,,1.0,1.0,0.0,0,12-24,0,2.0,0,0.061714814500737326,Low,Low,Low Risk - Low Value,No immediate action
6341-JVQGF,Female,0,31,One year,81.15,2545.75,,1.0,1.0,1.0,0,24+,1,3.0,0,0.15472766977578387,Low,High,Low Risk - High Value,Thank-you benefits
2232-DMLXU,Female,0,1,Month-to-month,55.2,55.2,,1.0,0.0,0.0,1,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
4811-JBUVU,Male,0,30,Month-to-month,89.9,2723.15,,0.0,0.0,1.0,0,24+,1,1.0,1,0.4723276076174972,Medium,High,Medium Risk - High Value,Loyalty reward
0945-TSONX,Female,0,47,Two year,85.3,4107.25,,1.0,1.0,1.0,0,24+,1,3.0,0,0.10338242994979537,Low,High,Low Risk - High Value,Thank-you benefits
2651-ZCBXV,Male,0,54,Two year,108.0,5760.65,,1.0,1.0,1.0,0,24+,1,3.0,0,0.086084570979911,Low,High,Low Risk - High Value,Thank-you benefits
3316-UWXUY,Male,0,50,Month-to-month,93.5,4747.5,,0.0,1.0,1.0,0,24+,1,2.0,1,0.3109683583815175,Medium,High,Medium Risk - High Value,Loyalty reward
8937-RDTHP,Male,0,1,Month-to-month,84.6,84.6,,0.0,1.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
7083-MIOPC,Female,0,72,Two year,20.25,1566.9,0.0,,,,0,,0,0.0,0,0.019956241626521848,Low,Low,Low Risk - Low Value,No immediate action
1984-GPTEH,Female,0,29,Month-to-month,25.15,702.0,0.0,,,,0,24+,0,0.0,1,0.21287762329683305,Low,Low,Low Risk - Low Value,No immediate action
1251-KRREG,Male,0,2,Month-to-month,54.4,114.1,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
0621-JFHOL,Female,0,10,Two year,29.6,299.05,,0.0,0.0,1.0,0,6-12,0,1.0,0,0.0988505055278378,Low,Low,Low Risk - Low Value,No immediate action
9903-LYSAB,Male,0,18,Month-to-month,73.15,1305.95,,0.0,0.0,0.0,0,12-24,1,0.0,1,0.5848922139413725,Medium,High,Medium Risk - High Value,Loyalty reward
0094-OIFMO,Female,1,11,Month-to-month,95.0,1120.3,,1.0,0.0,0.0,1,6-12,1,1.0,1,0.6077972081713429,High,High,High Risk - High Value,Personal call + customized discount
9227-UAQFT,Male,0,16,Two year,19.75,284.35,0.0,,,,0,12-24,0,0.0,0,0.09310086570124954,Low,Low,Low Risk - Low Value,No immediate action
7301-ABVAD,Female,0,72,Two year,86.6,6350.5,,1.0,0.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
6614-FHDBO,Male,0,72,Two year,109.2,7878.3,,1.0,0.0,1.0,0,,1,2.0,0,0.05867113449586433,Low,High,Low Risk - High Value,Thank-you benefits
7576-ASEJU,Female,0,41,One year,74.7,3187.65,,1.0,1.0,1.0,0,24+,1,3.0,0,0.12058854369260474,Low,High,Low Risk - High Value,Thank-you benefits
9058-HRZSV,Female,1,65,Month-to-month,94.4,6126.15,,0.0,1.0,0.0,0,,1,1.0,1,0.24566458476822411,Low,High,Low Risk - High Value,Thank-you benefits
4522-AKYLR,Female,1,13,Month-to-month,54.8,731.3,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.30038522541148177,Medium,Low,Medium Risk - Low Value,
0221-WMXNQ,Male,1,4,Month-to-month,75.35,273.4,,0.0,1.0,0.0,0,0-6,1,1.0,1,0.6548157789333973,High,High,High Risk - High Value,Personal call + customized discount
0303-UNCIP,Male,0,41,One year,65.0,2531.8,,0.0,0.0,0.0,0,24+,0,0.0,0,0.04749193774977327,Low,Low,Low Risk - Low Value,No immediate action
9947-OTFQU,Male,1,15,Month-to-month,74.4,1074.3,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.6057667498180974,High,High,High Risk - High Value,Personal call + customized discount
0322-YINQP,Male,0,1,Month-to-month,48.55,48.55,,0.0,1.0,0.0,1,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
0959-WHOKV,Male,0,42,One year,99.0,4298.45,,0.0,1.0,0.0,0,24+,1,1.0,0,0.14164727502513563,Low,High,Low Risk - High Value,Thank-you benefits
4075-JFPGR,Female,0,51,One year,93.5,4619.55,,1.0,1.0,0.0,0,24+,1,2.0,0,0.10259625944526744,Low,High,Low Risk - High Value,Thank-you benefits
4629-NRXKX,Female,0,2,Month-to-month,70.4,147.15,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.6910625506926343,High,High,High Risk - High Value,Personal call + customized discount
9514-JDSKI,Male,1,1,Month-to-month,40.2,40.2,,1.0,0.0,0.0,1,0-6,0,1.0,1,0.35300574832124104,Medium,Low,Medium Risk - Low Value,
3282-ZISZV,Male,0,32,One year,83.7,2633.3,,1.0,0.0,1.0,0,24+,1,2.0,0,0.16522702851224025,Low,High,Low Risk - High Value,Thank-you benefits
3675-YDUPJ,Male,0,10,Month-to-month,19.85,193.05,0.0,,,,0,6-12,0,0.0,1,0.3189065901208593,Medium,Low,Medium Risk - Low Value,
4111-BNXIF,Female,0,67,Two year,59.55,4103.9,,1.0,0.0,1.0,0,,0,2.0,0,0.018638744384363835,Low,Low,Low Risk - Low Value,No immediate action
7017-VFHAY,Female,0,61,Two year,115.1,7008.15,,1.0,1.0,1.0,0,,1,3.0,0,0.07145033465473899,Low,High,Low Risk - High Value,Thank-you benefits
6655-LHBYW,Male,0,50,One year,114.35,5791.1,,1.0,1.0,1.0,0,24+,1,3.0,0,0.0956208921980876,Low,High,Low Risk - High Value,Thank-you benefits
4959-JOSRX,Female,0,2,Month-to-month,44.6,80.55,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.3710534509607385,Medium,Low,Medium Risk - Low Value,
5046-NUHWD,Female,1,29,Month-to-month,45.0,1228.65,,0.0,1.0,0.0,0,24+,0,1.0,1,0.195492727886457,Low,Low,Low Risk - Low Value,No immediate action
7273-TEFQD,Male,1,3,Month-to-month,41.15,132.2,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.36433734752185404,Medium,Low,Medium Risk - Low Value,
3606-TWKGI,Male,1,13,Month-to-month,106.9,1364.3,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5939423187871326,Medium,High,Medium Risk - High Value,Loyalty reward
7529-ZDFXI,Male,1,57,Month-to-month,89.85,4925.35,,0.0,0.0,0.0,0,24+,1,0.0,1,0.3135168954399101,Medium,High,Medium Risk - High Value,Loyalty reward
7605-BDWDC,Female,0,31,Two year,49.85,1520.1,,0.0,1.0,1.0,0,24+,0,2.0,0,0.05099224684102484,Low,Low,Low Risk - Low Value,No immediate action
1950-KSVVJ,Female,0,45,One year,113.3,5032.25,,1.0,1.0,1.0,0,24+,1,3.0,0,0.10886191632910913,Low,High,Low Risk - High Value,Thank-you benefits
0123-CRBRT,Female,0,61,Two year,88.1,5526.75,,1.0,1.0,1.0,0,,1,3.0,0,0.07145033465473899,Low,High,Low Risk - High Value,Thank-you benefits
6292-TOSSS,Male,0,50,Two year,24.9,1195.25,0.0,,,,0,24+,0,0.0,0,0.0370216763708853,Low,Low,Low Risk - Low Value,No immediate action
3197-ARFOY,Female,1,19,Month-to-month,105.0,2007.25,,1.0,1.0,1.0,0,12-24,1,3.0,1,0.4982200267658665,Medium,High,Medium Risk - High Value,Loyalty reward
6323-AYBRX,Male,0,59,Two year,19.35,1099.6,0.0,,,,1,24+,0,0.0,0,0.028789960620946613,Low,Low,Low Risk - Low Value,No immediate action
7014-ZZXAW,Female,0,71,Two year,24.25,1732.95,0.0,,,,0,,0,0.0,0,0.02052913028358305,Low,Low,Low Risk - Low Value,No immediate action
4385-GZQXV,Female,1,16,Month-to-month,94.45,1511.2,,1.0,0.0,1.0,1,12-24,1,2.0,1,0.5465110272239725,Medium,High,Medium Risk - High Value,Loyalty reward
7633-MVPUY,Male,0,57,Two year,59.75,3450.15,,0.0,1.0,1.0,0,24+,0,2.0,0,0.024726995430198104,Low,Low,Low Risk - Low Value,No immediate action
6366-ZGQGL,Male,0,1,Month-to-month,24.8,24.8,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
4716-HHKQH,Male,1,20,Month-to-month,107.05,2172.05,,1.0,0.0,1.0,0,12-24,1,2.0,1,0.5177507857271362,Medium,High,Medium Risk - High Value,Loyalty reward
5940-AHUHD,Male,0,1,Month-to-month,70.6,70.6,,0.0,0.0,0.0,1,0-6,1,0.0,1,0.697195641935318,High,High,High Risk - High Value,Personal call + customized discount
6432-TWQLB,Male,0,5,Month-to-month,85.4,401.1,,0.0,0.0,1.0,1,0-6,1,1.0,1,0.6482573722247399,High,High,High Risk - High Value,Personal call + customized discount
4484-GLZOU,Female,0,52,Month-to-month,105.05,5624.85,,1.0,0.0,0.0,1,24+,1,1.0,1,0.32162133837932777,Medium,High,Medium Risk - High Value,Loyalty reward
3179-GBRWV,Male,1,21,Month-to-month,64.95,1339.8,,0.0,1.0,0.0,0,12-24,0,1.0,1,0.23440449200767857,Low,Low,Low Risk - Low Value,No immediate action
8645-KWHJO,Male,0,14,Month-to-month,55.0,771.95,,1.0,0.0,1.0,0,12-24,0,2.0,1,0.2519134949732989,Low,Low,Low Risk - Low Value,No immediate action
4130-MZLCC,Female,0,5,Month-to-month,50.55,244.75,,0.0,0.0,0.0,0,0-6,0,0.0,1,0.3510645701538416,Medium,Low,Medium Risk - Low Value,
0314-TKOSI,Female,0,6,Month-to-month,55.15,322.9,,0.0,1.0,0.0,0,0-6,0,1.0,1,0.3207578445016216,Medium,Low,Medium Risk - Low Value,
8229-MYEJZ,Female,0,10,Month-to-month,51.2,498.25,,0.0,0.0,0.0,0,6-12,0,0.0,1,0.3189065901208593,Medium,Low,Medium Risk - Low Value,
2080-SRCDE,Female,0,1,Month-to-month,25.4,25.4,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
9577-WJVCQ,Female,0,68,Month-to-month,54.45,3687.75,,0.0,1.0,0.0,0,,0,1.0,1,0.07301147573253675,Low,Low,Low Risk - Low Value,No immediate action
9512-UIBFX,Male,0,18,Month-to-month,95.15,1779.95,,1.0,0.0,0.0,1,12-24,1,1.0,1,0.5586904030824995,Medium,High,Medium Risk - High Value,Loyalty reward
6202-DYYFX,Female,0,22,One year,76.0,1783.6,,0.0,0.0,0.0,0,12-24,1,0.0,0,0.24659011840332828,Low,High,Low Risk - High Value,Thank-you benefits
3808-HFKDE,Female,0,20,Month-to-month,44.35,927.15,,0.0,0.0,0.0,0,12-24,0,0.0,1,0.2596713214393984,Low,Low,Low Risk - Low Value,No immediate action
5583-SXDAG,Male,0,1,Month-to-month,70.0,70.0,,0.0,0.0,0.0,1,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
3488-PGMQJ,Male,1,8,Month-to-month,74.5,606.55,,0.0,0.0,0.0,1,6-12,1,0.0,1,0.6528897236788328,High,High,High Risk - High Value,Personal call + customized discount
3580-REOAC,Male,0,10,Month-to-month,44.85,435.4,,0.0,0.0,0.0,1,6-12,0,0.0,1,0.3189065901208593,Medium,Low,Medium Risk - Low Value,
7534-BFESC,Male,1,24,Month-to-month,76.1,1712.7,,0.0,0.0,0.0,1,12-24,1,0.0,1,0.5422896142692804,Medium,High,Medium Risk - High Value,Loyalty reward
3727-OWVYD,Male,0,35,One year,61.2,2021.2,,0.0,1.0,0.0,0,24+,0,1.0,0,0.05058200141866049,Low,Low,Low Risk - Low Value,No immediate action
2294-SALNE,Male,0,23,One year,86.8,1940.8,,0.0,0.0,1.0,0,12-24,1,1.0,0,0.2222140797311497,Low,High,Low Risk - High Value,Thank-you benefits
4847-TAJYI,Female,1,6,Month-to-month,89.35,567.8,,1.0,0.0,0.0,0,0-6,1,1.0,1,0.6416425510766446,High,High,High Risk - High Value,Personal call + customized discount
1563-IWQEX,Female,0,12,Month-to-month,19.7,220.35,0.0,,,,0,6-12,0,0.0,1,0.3064908585181138,Medium,Low,Medium Risk - Low Value,
8203-XJZRC,Male,0,1,Month-to-month,20.25,20.25,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
6556-DBKZF,Female,0,71,Two year,76.05,5436.45,,0.0,0.0,0.0,0,,1,0.0,0,0.07361944245403912,Low,High,Low Risk - High Value,Thank-you benefits
6851-WEFYX,Male,1,35,Month-to-month,100.8,3437.5,,1.0,0.0,0.0,0,24+,1,1.0,1,0.43653394240897747,Medium,High,Medium Risk - High Value,Loyalty reward
2985-JUUBZ,Male,0,40,Month-to-month,74.55,3015.75,,1.0,0.0,0.0,0,24+,1,1.0,1,0.40138943366797153,Medium,High,Medium Risk - High Value,Loyalty reward
6390-DSAZX,Female,0,1,Month-to-month,73.6,73.6,,0.0,1.0,0.0,1,0-6,1,1.0,1,0.6741331094298597,High,High,High Risk - High Value,Personal call + customized discount
0895-LMRSF,Male,0,23,One year,64.9,1509.8,,1.0,0.0,0.0,0,12-24,0,1.0,0,0.07007083585937528,Low,Low,Low Risk - Low Value,No immediate action
8098-LLAZX,Female,1,4,Month-to-month,95.45,396.1,,1.0,0.0,0.0,1,0-6,1,1.0,1,0.6548157789333973,High,High,High Risk - High Value,Personal call + customized discount
8266-VBFQL,Male,0,4,Month-to-month,90.4,356.65,,0.0,0.0,1.0,0,0-6,1,1.0,1,0.6548157789333973,High,High,High Risk - High Value,Personal call + customized discount
8181-YHCMF,Female,0,68,Two year,60.3,4109.0,,1.0,0.0,1.0,0,,0,2.0,0,0.018117633290835183,Low,Low,Low Risk - Low Value,No immediate action
2240-HSJQD,Male,0,38,Month-to-month,81.85,3141.7,,0.0,0.0,0.0,0,24+,1,0.0,1,0.4415525918785092,Medium,High,Medium Risk - High Value,Loyalty reward
1248-DYXUB,Male,0,52,Two year,24.8,1229.1,0.0,,,,0,24+,0,0.0,0,0.03501612973233711,Low,Low,Low Risk - Low Value,No immediate action
0265-EDXBD,Male,1,32,Month-to-month,74.9,2303.35,,0.0,0.0,0.0,1,24+,1,0.0,1,0.4846204757531624,Medium,High,Medium Risk - High Value,Loyalty reward
4115-BNPJY,Male,0,29,Two year,75.55,2054.4,,1.0,0.0,1.0,0,24+,1,2.0,0,0.17752941048451762,Low,High,Low Risk - High Value,Thank-you benefits
3167-SNQPL,Male,1,38,Month-to-month,101.15,3741.85,,1.0,0.0,0.0,0,24+,1,1.0,1,0.41534707940279875,Medium,High,Medium Risk - High Value,Loyalty reward
4091-TVOCN,Male,0,48,One year,78.75,3682.45,,1.0,1.0,0.0,0,24+,1,2.0,0,0.11085458610574699,Low,High,Low Risk - High Value,Thank-you benefits
1098-TDVUQ,Female,0,1,Month-to-month,19.25,19.25,0.0,,,,0,0-6,0,0.0,1,0.37781977241071196,Medium,Low,Medium Risk - Low Value,
7277-OZCGZ,Female,0,22,Month-to-month,89.05,1886.25,,0.0,1.0,1.0,0,12-24,1,2.0,1,0.5033143832306661,Medium,High,Medium Risk - High Value,Loyalty reward
1557-EMYVT,Female,0,43,Two year,115.05,4895.1,,1.0,1.0,1.0,0,24+,1,3.0,0,0.11459470853052559,Low,High,Low Risk - High Value,Thank-you benefits
